generic_name	cns_drug	smiles
Metronidazole	FALSE	CC1=NC=C(N1CCO)[N+]([O-])=O
Metyrapone	FALSE	CC(C)(C(=O)C1=CN=CC=C1)C1=CN=CC=C1
Metyrosine	FALSE	C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O
Mexiletine	FALSE	CC(N)COC1=C(C)C=CC=C1C
Mezlocillin	FALSE	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C1=O)S(C)(=O)=O)C1=CC=CC=C1)C(O)=O
Mianserin	FALSE	CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21
Micafungin	FALSE	CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O
Miconazole	FALSE	ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
Midazolam	FALSE	CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12
Midodrine	FALSE	COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1
Mifepristone	FALSE	[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H]
Miglitol	FALSE	OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
Miglustat	TRUE	CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
Milnacipran	TRUE	CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1
Milrinone	FALSE	CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1
Mimosine	FALSE	N[C@@H](CN1C=CC(=O)C(O)=C1)C(O)=O
Minaprine	FALSE	CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1
Minocycline	FALSE	[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
Minoxidil	FALSE	NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
Mipomersen	FALSE	
Mirabegron	TRUE	NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1
Mirtazapine	TRUE	CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
Misoprostol	TRUE	CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
Mitiglinide	FALSE	OC(=O)C(CC(=O)N1CC2CCCCC2C1)CC1=CC=CC=C1
Mitomycin	FALSE	CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O
Mitotane	FALSE	ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl
Mitoxantrone	FALSE	OCCNCCNC1=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C(NCCNCCO)C=C1
Mivacurium	FALSE	COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
Moclobemide	FALSE	ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1
Modafinil	TRUE	NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
Moexipril	FALSE	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O
Molindone	TRUE	CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
Mometasone	FALSE	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
Monobenzone	FALSE	OC1=CC=C(OCC2=CC=CC=C2)C=C1
Montelukast	FALSE	OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1
Moricizine	FALSE	CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1
Morphine	TRUE	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
Moxifloxacin	FALSE	[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O
Mupirocin	FALSE	C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O
Muromonab	FALSE	
Mycophenolate mofetil	FALSE	COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C
Mycophenolic acid	FALSE	COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C
N-Acetyl-D-glucosamine	FALSE	[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO
Nabilone	TRUE	[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC
Nabumetone	TRUE	COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2
NADH	FALSE	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O
Nadolol	FALSE	CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2
Nadroparin	FALSE	
Nafarelin	FALSE	CC(C)CC(NC(=O)C(CC1=CC2=CC=CC=C2C=C1)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CNC=N1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(N)=N)C(=O)N1CCCC1C(=O)NCC(N)=O
Nafcillin	FALSE	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O
Naftifine	FALSE	CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12
Nalbuphine	TRUE	O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5
Nalidixic Acid	FALSE	CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2
Naloxone	TRUE	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC=C)[C@]([H])(C4)[C@]1(O)CCC2=O
Naltrexone	TRUE	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O
Nandrolone decanoate	FALSE	CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
Nandrolone phenpropionate	FALSE	[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
Naphazoline	FALSE	C(C1=NCCN1)C1=CC=CC2=CC=CC=C12
Naproxen	TRUE	COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O
Naratriptan	TRUE	CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
Natalizumab	FALSE	
Natamycin	FALSE	C[C@H]1OC(O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O
Nateglinide	FALSE	CC(C)C1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O
Nebivolol	FALSE	OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2
Nedocromil	FALSE	CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O
Nefazodone	TRUE	CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
Nelarabine	FALSE	COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
Nelfinavir	FALSE	[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C
Neomycin	FALSE	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
Neostigmine	TRUE	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C
Nepafenac	FALSE	NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N
Nesiritide	FALSE	
Netilmicin	FALSE	CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@H](O)[C@@H](NC)[C@@]1(C)O
Nevirapine	FALSE	CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1
Niacin	FALSE	OC(=O)C1=CN=CC=C1
Nicardipine	FALSE	COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1
Nicergoline	FALSE	[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CC(Br)=CN=C1)CN2C)OC
Niclosamide	FALSE	OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O
Nicotine	TRUE	CN1CCCC1C1=CN=CC=C1
Nifedipine	FALSE	COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC
Niflumic Acid	FALSE	OC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)N=CC=C1
Nilotinib	FALSE	CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)=C1)C(F)(F)F
Nilutamide	FALSE	CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
Nilvadipine	FALSE	COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N
Nimodipine	TRUE	COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
Nisoldipine	FALSE	COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C
Nitazoxanide	FALSE	CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O
Nitisinone	FALSE	[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O
Nitrazepam	FALSE	[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1
Nitrendipine	FALSE	CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC
Nitric Oxide	FALSE	[N]=O
Nitrofurantoin	FALSE	[O-][N+](=O)C1=CC=C(O1)\C=N/N1CC(=O)NC1=O
Nitrofurazone	FALSE	NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O
Nitroglycerin	FALSE	[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
Nitroprusside	FALSE	O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
Nitroxoline	FALSE	OC1=C2N=CC=CC2=C(C=C1)[N+]([O-])=O
Nizatidine	FALSE	CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C/[N+]([O-])=O
Nonoxynol-9	FALSE	CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1
Norelgestromin	FALSE	CCC12CCC3C(CCC4=CC(CCC34)=NO)C1CCC2(O)C#C
Norepinephrine	FALSE	NC[C@H](O)C1=CC(O)=C(O)C=C1
Norethindrone	FALSE	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
Norfloxacin	FALSE	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1
Norgestimate	FALSE	[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O
Nortriptyline	TRUE	CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
Novobiocin	FALSE	CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C
Nystatin	FALSE	C[C@H]1OC(OC2CC(O)C(C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)C(O)=O)[C@@H](O)[C@@H](N)[C@@H]1O
Ocriplasmin	FALSE	
Octreotide	FALSE	C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)CC2=CC=CC=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)O)C(=O)N1
Ofloxacin	FALSE	CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
Olanzapine	TRUE	CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
Olmesartan	FALSE	CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O
Olopatadine	FALSE	CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
Olsalazine	FALSE	OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O
Omalizumab	FALSE	
Omeprazole	FALSE	COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
Ondansetron	TRUE	CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
Oprelvekin	FALSE	
Orciprenaline	FALSE	CC(C)NCC(O)C1=CC(O)=CC(O)=C1
Orlistat	FALSE	CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
Orphenadrine	TRUE	CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C
Oseltamivir	FALSE	CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
OspA lipoprotein	FALSE	
Ospemifene	FALSE	OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1
Ouabain	FALSE	[H][C@@]12CC[C@]3(O)C[C@H](C[C@@H](O)[C@]3(CO)[C@@]1([H])[C@H](O)C[C@]1(C)[C@H](CC[C@]21O)C1=CC(=O)OC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
Oxacillin	FALSE	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O
Oxaliplatin	FALSE	O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O
Oxamniquine	FALSE	CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O
Oxandrolone	FALSE	[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C
Oxaprozin	TRUE	OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
Oxazepam	TRUE	OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2
Oxcarbazepine	TRUE	NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
Oxiconazole	FALSE	ClC1=CC(Cl)=C(CO\N=C(\CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
Oxitriptan	FALSE	N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O
Oxprenolol	FALSE	CC(C)NCC(O)COC1=CC=CC=C1OCC=C
Oxtriphylline	FALSE	C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O
Oxybenzone	FALSE	COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1
Oxybuprocaine	FALSE	CCCCOC1=C(N)C=CC(=C1)C(=O)OCCN(CC)CC
Oxybutynin	TRUE	CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
Oxycodone	TRUE	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
Oxymetazoline	FALSE	CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C
Oxymorphone	TRUE	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
Oxyphencyclimine	FALSE	CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
Oxyphenonium	FALSE	CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
Oxytetracycline	FALSE	[H][C@@]12[C@@H](O)[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C
Oxytocin	FALSE	
Paclitaxel	FALSE	[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C
Palifermin	FALSE	
Paliperidone	TRUE	CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1
Palivizumab	FALSE	
Palonosetron	FALSE	[H][C@@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2
Pamidronate	FALSE	NCCC(O)(P(O)(O)=O)P(O)(O)=O
Pancrelipase	FALSE	
Pancuronium	FALSE	[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1
Panitumumab	FALSE	
Pantoprazole	FALSE	COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1
Papaverine	FALSE	COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1
Paramethadione	FALSE	CCC1(C)OC(=O)N(C)C1=O
Paramethasone	FALSE	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@]([H])(F)C2=CC(=O)C=C[C@]12C
Pargyline	FALSE	CN(CC#C)CC1=CC=CC=C1
Paricalcitol	FALSE	[H]C1CC[C@]2(C)[C@]([H])(CC[C@@]2([H])\C1=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(O)(C)C
Paromomycin	FALSE	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
Paroxetine	TRUE	FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1
Pasireotide	FALSE	
Pazopanib	FALSE	CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1
Pefloxacin	FALSE	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1
Pegademase bovine	FALSE	
Pegaptanib	FALSE	
Pegaspargase	FALSE	
Pegfilgrastim	FALSE	
Peginesatide	FALSE	
Peginterferon alfa-2a	FALSE	
Peginterferon alfa-2b	FALSE	
Pegvisomant	FALSE	
Pemetrexed	FALSE	NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@H](CCC(O)=O)C(O)=O)N1
Pemirolast	FALSE	CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1
Penbutolol	FALSE	CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1
Penciclovir	FALSE	NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2
Penicillamine	FALSE	CC(C)(S)C(N)C(O)=O
Penicillin G	FALSE	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O
Penicillin V	FALSE	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O
Pentagastrin	FALSE	CSCC[C@H](NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)CCNC(=O)OCC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
Pentamidine	FALSE	NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1
Pentazocine	TRUE	C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C
Pentobarbital	FALSE	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
Pentolinium	FALSE	C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
Pentosan Polysulfate	FALSE	O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O
Pentostatin	FALSE	OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O
Pentoxifylline	FALSE	CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C
Perampanel	FALSE	
Perflutren	FALSE	FC(F)(F)C(F)(F)C(F)(F)F
Pergolide	FALSE	[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC
Perhexiline	FALSE	C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
Perindopril	FALSE	[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O
Permethrin	FALSE	CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1
Perphenazine	TRUE	OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
Pertuzumab	FALSE	
Phenacemide	FALSE	NC(=O)NC(=O)CC1=CC=CC=C1
Phenazopyridine	FALSE	NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1
Phendimetrazine	FALSE	CC1C(OCCN1C)C1=CC=CC=C1
Phenelzine	TRUE	NNCCC1=CC=CC=C1
Phenformin	FALSE	NC(=N)NC(=N)NCCC1=CC=CC=C1
Phenindamine	FALSE	CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1
Phenindione	FALSE	O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1
Pheniramine	FALSE	CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=N1
Phenmetrazine	FALSE	CC1NCCOC1C1=CC=CC=C1
Phenobarbital	TRUE	CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1
Phenol	FALSE	OC1=CC=CC=C1
Phenoxybenzamine	FALSE	CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1
Phenprocoumon	FALSE	CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
Phensuximide	FALSE	CN1C(=O)CC(C1=O)C1=CC=CC=C1
Phentermine	FALSE	CC(C)(N)CC1=CC=CC=C1
Phentolamine	FALSE	CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1
Phenylbutazone	FALSE	CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1
Phenylephrine	FALSE	CNC[C@H](O)C1=CC(O)=CC=C1
Phenylpropanolamine	FALSE	C[C@@H](N)[C@@H](O)C1=CC=CC=C1
Phenytoin	TRUE	O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
Phosphatidylserine	FALSE	CCCC(=O)O[C@H](COC(=O)CC)COP(O)(=O)OC[C@H](N)C(O)=O
Physostigmine	FALSE	[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
Phytonadione	FALSE	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
Picrotoxin	FALSE	[H][C@@]12OC(=O)[C@@]34OC3C[C@@](O)(C3[C@@H](C1OC3=O)C(C)=C)[C@@]24C.[H][C@@]12C[C@@]3(O)C4[C@@H](C(OC4=O)[C@@]4([H])OC(=O)[C@]1(O2)[C@@]34C)C(C)(C)O
Pilocarpine	FALSE	CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
Pimecrolimus	FALSE	[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@H]([C@@H](C)[C@@H](O)CC(=O)[C@H](CC)\C=C(C)/C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@@H]1CC[C@H](Cl)[C@@H](C1)OC
Pimozide	TRUE	FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1
Pindolol	FALSE	CC(C)NCC(O)COC1=CC=CC2=C1C=CN2
